condition,drugName,rating,sentiment_score,side_effect_score,review_length,usefulCount,review_count,normalized_rating,ranking_score
Birth Control,Blisovi Fe 1.5 / 30,6.0,0.17664742664742664,0.3333333333333333,502.0,3.3333333333333335,3,0.6,0.6698908664831497
Birth Control,Briellyn,4.0,0.01727272727272727,1.0,468.0,5.0,1,0.4,0.4361905429227455
Birth Control,Camila,4.615384615384615,0.003824576014688894,0.5,515.9615384615385,12.73076923076923,26,0.4615384615384615,1.0227017162826952
Birth Control,Camrese,5.192982456140351,0.0036487888984527038,0.6140350877192983,521.561403508772,5.0701754385964914,57,0.5192982456140351,1.0266201249188138
Birth Control,CamreseLo,6.25,0.10022241489571035,0.5,536.75,1.5,4,0.625,0.5989037796253803
Birth Control,Caziant,7.0,0.29047619047619044,2.0,516.0,0.0,1,0.7,0.24206731517922986
Birth Control,Chateal,6.135922330097087,0.051762403533205596,0.7184466019417476,527.3592233009708,5.407766990291262,103,0.6135922330097088,1.159229975606181
Birth Control,Copper,7.230642504118616,0.047435091338318754,0.7462932454695222,617.6523887973641,7.724876441515651,607,0.7230642504118616,1.510536372163983
Birth Control,Cryselle,5.883116883116883,-0.002396458487026528,0.8701298701298701,511.3246753246753,9.584415584415584,77,0.5883116883116883,1.1552461243257985
Birth Control,Cyclafem 1 / 35,6.333333333333333,-0.02268869248035914,0.5,376.5,0.6666666666666666,6,0.6333333333333333,0.567305960760457
Birth Control,Cyclessa,4.6,-0.013745535714285707,0.4,463.8,3.2,5,0.45999999999999996,0.6252774920347495
Birth Control,Cyred,6.6,0.06276704545454545,0.0,289.8,1.8,5,0.6599999999999999,0.699760242052291
Birth Control,Dasetta 1 / 35,3.0,-0.00972222222222223,0.0,546.0,3.0,1,0.3,0.4299717868075309
Birth Control,Depo-Provera,5.446764091858038,0.03914100881054721,0.6638830897703549,538.0271398747391,8.281837160751566,479,0.5446764091858037,1.4195872966116698
Birth Control,Depo-Provera Contraceptive,5.25,0.4553571428571429,0.25,238.0,3.0,4,0.525,0.7254312696045272
Birth Control,Desogen,6.529411764705882,0.033198490643343584,0.4117647058823529,348.8235294117647,6.411764705882353,17,0.6529411764705882,0.9606557462473827
Birth Control,Desogestrel / ethinyl estradiol,5.676113360323886,0.019198891609765584,0.6659919028340081,475.1923076923077,5.82995951417004,494,0.5676113360323887,1.3831665987245099
Birth Control,Dienogest / estradiol,6.625,0.12231580189541501,0.3333333333333333,412.5,6.541666666666667,24,0.6625,1.0420276809136617
Birth Control,Drospirenone / ethinyl estradiol,5.96360153256705,0.037236993096646756,0.603448275862069,507.63984674329504,8.521072796934867,522,0.596360153256705,1.4626099816267482
Birth Control,Drospirenone / ethinyl estradiol / levomefolate calcium,6.513274336283186,0.03379569649333419,0.6548672566371682,494.5486725663717,10.486725663716815,113,0.6513274336283186,1.2784119661282058
Birth Control,Elinest,10.0,0.11375000000000002,0.5,452.0,3.5,2,1.0,0.7631534528166575
Birth Control,Enskyce,1.0,-0.06408641975308642,0.3333333333333333,393.6666666666667,0.6666666666666666,3,0.1,0.27841738044893155
Birth Control,Errin,5.0,0.028312218125209686,0.30434782608695654,489.60869565217394,9.565217391304348,23,0.5,1.0055708196802478
Birth Control,Estarylla,3.4444444444444446,-0.05763344328013042,0.5714285714285714,541.6507936507936,4.857142857142857,63,0.34444444444444444,0.9580899821301945
Birth Control,Ethinyl estradiol / ethynodiol,5.909090909090909,0.012601952971271169,0.5454545454545454,481.3030303030303,4.848484848484849,33,0.5909090909090909,0.978220045220621
Birth Control,Ethinyl estradiol / etonogestrel,6.632329635499207,0.0742615690908338,0.6418383518225039,545.270998415214,8.8716323296355,631,0.6632329635499208,1.5267448565848531
Birth Control,Ethinyl estradiol / folic acid / levonorgestrel,5.0,0.1269088319088319,0.6666666666666666,710.6666666666666,2.0,3,0.5,0.5314510971832997
Birth Control,Ethinyl estradiol / levonorgestrel,5.903125,0.030388518262076145,0.633125,503.883125,7.2025,1600,0.5903125,1.6013136084798902
Birth Control,Ethinyl estradiol / norelgestromin,6.718498659517426,0.038786181971133385,0.8176943699731903,539.6648793565683,9.184986595174262,373,0.6718498659517426,1.4315033254213558
Birth Control,Ethinyl estradiol / norethindrone,5.658536585365853,0.0194825354035071,0.6859221223791185,523.5361574668378,7.646127513906718,2337,0.5658536585365853,1.6487701597295483
Birth Control,Ethinyl estradiol / norgestimate,5.9335443037974684,0.028769735927132816,0.7670886075949367,499.1316455696203,8.420886075949367,1580,0.5933544303797469,1.6076981562735821
Birth Control,Ethinyl estradiol / norgestrel,5.669491525423729,0.005473487822113822,0.7966101694915254,497.39830508474574,8.161016949152541,118,0.5669491525423729,1.1973254445749804
Birth Control,Etonogestrel,5.808992154496077,0.04493265736280625,0.6128545564272783,555.1409173204587,6.603802051901026,3314,0.5808992154496078,1.7002899562305636
Birth Control,Falmina,4.916666666666667,-0.038521489336349614,0.4166666666666667,625.7083333333334,4.791666666666667,24,0.4916666666666667,0.893590091280372
Birth Control,Femcon Fe,8.166666666666666,-0.019484126984126982,0.5,361.1666666666667,4.833333333333333,6,0.8166666666666667,0.8291946524673419
Birth Control,Generess Fe,6.884615384615385,0.06937009949441456,0.8461538461538461,554.0865384615385,9.961538461538462,104,0.6884615384615385,1.2618961995288176
Birth Control,Gianvi,6.223684210526316,0.06945153150291446,0.47368421052631576,528.6184210526316,7.815789473684211,76,0.6223684210526316,1.1935217227618586
Birth Control,Gildess 1 / 20,4.333333333333333,-0.2866933760683761,0.6666666666666666,394.0,0.0,3,0.4333333333333333,0.25727214562097506
Birth Control,Gildess 1.5 / 30,5.5,0.04626705653021444,0.0,543.0,0.0,2,0.55,0.3940452546062594
Birth Control,Gildess 24 Fe,4.0,-0.12224747474747474,0.0,654.5,0.5,2,0.4,0.3611621145669462
Birth Control,Gildess Fe 1 / 20,4.588235294117647,-0.020174815239389944,0.48366013071895425,488.48366013071893,6.163398692810458,153,0.4588235294117647,1.1820190079243056
Birth Control,Gildess Fe 1.5 / 30,4.888888888888889,-0.011400586258633645,0.7222222222222222,551.5,8.666666666666666,18,0.48888888888888893,0.9030215941543274
Birth Control,Heather,9.75,0.18964285714285714,0.25,571.5,18.25,4,0.975,1.0879709174037555
Birth Control,Implanon,6.073059360730594,0.06270806869450027,0.6054794520547945,533.9926940639269,7.989954337899543,1095,0.6073059360730594,1.5742455784778904
Birth Control,Introvale,8.0,0.10111111111111111,0.0,142.5,5.5,2,0.8,0.7857843920576775
Birth Control,Jencycla,1.0,0.09200000000000001,2.0,425.0,8.0,1,0.1,0.2919557636844247
Birth Control,Jolessa,5.619047619047619,0.05456101975277614,0.5396825396825397,480.6984126984127,6.619047619047619,63,0.5619047619047619,1.1101360238747173
Birth Control,Jolivette,5.701754385964913,0.036986692153449116,0.5964912280701754,513.6666666666666,13.263157894736842,57,0.5701754385964912,1.1835368189012208
Birth Control,Juleber,6.0,0.0016369047619047526,0.5,417.5,3.5,2,0.6,0.5807308337690384
Birth Control,Junel 1 / 20,6.666666666666667,0.08084227693602694,1.1666666666666667,429.8333333333333,0.8333333333333334,6,0.6666666666666667,0.5489753482810498
Birth Control,Junel 1.5 / 30,5.5,-0.05380140692640692,0.25,477.5,1.5,4,0.55,0.563099015260957
Birth Control,Junel Fe 1 / 20,5.436781609195402,0.004008666906773972,0.5919540229885057,499.5057471264368,10.017241379310345,174,0.5436781609195402,1.293714708113515
Birth Control,Junel Fe 1.5 / 30,5.590909090909091,0.09321668046810094,0.6818181818181818,463.40909090909093,2.3181818181818183,22,0.5590909090909091,0.8243345621060494
Birth Control,Junel Fe 24,7.666666666666667,0.17508207070707074,0.6666666666666666,541.0,0.6666666666666666,3,0.7666666666666667,0.5595844118742964
Birth Control,Kariva,5.963636363636364,0.043339796923349556,0.6545454545454545,515.4727272727273,7.927272727272728,55,0.5963636363636364,1.113928263470159
Birth Control,Kyleena,7.4635761589403975,0.024176877968096325,0.9271523178807947,632.0860927152318,2.2913907284768213,151,0.7463576158940397,1.1429417966823527
Birth Control,Larin 24 Fe,1.0,-0.08472222222222221,2.0,756.0,2.0,1,0.1,0.0918194759397638
Birth Control,Larin Fe 1 / 20,3.3333333333333335,-0.0723540965207632,0.6666666666666666,621.3333333333334,4.0,3,0.33333333333333337,0.5015556883956127
Birth Control,Larissia,4.0,0.10859375000000002,1.0,455.0,1.0,1,0.4,0.2896629041679837
Birth Control,Lessina,4.777777777777778,-0.02118764677588208,0.2222222222222222,503.1111111111111,3.3333333333333335,9,0.47777777777777775,0.7299896838018334
Birth Control,Levlen,5.0,0.07513950892857144,0.5,409.75,8.375,8,0.5,0.8303185741646183
Birth Control,Levonorgestrel,7.061061531235322,0.020504884082300553,0.8759981211836543,602.3071864725223,7.803663691874119,2129,0.7061061531235322,1.6748004092728541
Birth Control,Levora,6.6947368421052635,0.03503887332219537,0.47368421052631576,521.4,7.852631578947369,95,0.6694736842105263,1.2391882712720546
Birth Control,Liletta,5.952153110047847,-0.011664475658890464,0.8755980861244019,600.9904306220096,3.727272727272727,209,0.5952153110047848,1.1832618171327742
Birth Control,Lillow,5.0,-0.002083333333333335,0.0,453.0,0.0,1,0.5,0.30355541041732514
Birth Control,Lo / Ovral,4.125,0.0251686507936508,0.75,318.0,6.0,8,0.4125,0.7165039391174601
Birth Control,Lo / Ovral-28,5.8,0.0125,0.4,212.0,4.4,5,0.58,0.7162237634197425
Birth Control,Lo Loestrin Fe,6.053973013493254,0.03511417476080597,0.6851574212893553,536.1514242878561,10.089955022488756,667,0.6053973013493253,1.5172152012442892
Birth Control,LoSeasonique,5.435897435897436,0.03412740275985218,0.23076923076923078,481.8974358974359,5.461538461538462,39,0.5435897435897437,1.0343964892353017
Birth Control,Loestrin 21 1 / 20,5.0,0.15641588603946557,0.7272727272727273,418.1818181818182,5.636363636363637,11,0.5,0.8151765272013234
Birth Control,Loestrin 21 1.5 / 30,3.0,-0.14583333333333334,0.0,344.0,2.0,1,0.3,0.3595972537175416
Birth Control,Loestrin 24 Fe,6.521739130434782,0.06004714086694951,0.605072463768116,528.9891304347826,8.757246376811594,276,0.6521739130434783,1.3976759070062377
Birth Control,Loestrin Fe 1 / 20,7.0,0.07469373219373221,0.75,585.75,1.5,4,0.7,0.5987980430849846
Birth Control,Loestrin Fe 1.5 / 30,8.0,0.015625000000000014,0.0,604.0,0.0,1,0.8,0.42709707708399186
Birth Control,Lomedia 24 Fe,5.0,0.19613095238095238,0.0,626.0,0.0,1,0.5,0.3431982675601823
Birth Control,Loryna,5.666666666666667,0.016950868434591742,0.7777777777777778,537.7777777777778,3.388888888888889,18,0.5666666666666667,0.8158063236364019
Birth Control,Lutera,6.584615384615384,0.025041488664344403,0.717948717948718,533.3538461538461,9.702564102564102,195,0.6584615384615384,1.343887742484208
Birth Control,Lybrel,7.888888888888889,0.03319435258671371,0.1111111111111111,421.22222222222223,28.11111111111111,9,0.788888888888889,1.1621390678746257
Birth Control,Lyza,6.340909090909091,0.018381856123160137,0.5681818181818182,524.2727272727273,8.954545454545455,44,0.634090909090909,1.1161983179770896
Birth Control,Marlissa,5.5,-0.013174237708551426,0.5,572.8333333333334,3.3333333333333335,6,0.55,0.6792022351356007
Birth Control,Medroxyprogesterone,5.51593625498008,0.033836132243529674,0.6852589641434262,540.7310756972112,8.139442231075698,502,0.551593625498008,1.423857209532157
Birth Control,Mestranol / norethindrone,5.0,-0.11518282312925168,1.5,585.5,0.5,2,0.5,0.25257504489059074
Birth Control,Mibelas 24 Fe,1.0,-0.07299968671679198,1.0,548.5,0.5,4,0.1,0.22763551573798127
Birth Control,Microgestin 1 / 20,6.964285714285714,0.06527015168573612,0.8928571428571429,484.89285714285717,7.0,28,0.6964285714285714,1.0193503503728079
Birth Control,Microgestin 1.5 / 30,8.0,0.012500000000000002,1.0,496.0,0.0,1,0.8,0.32647207708399184
Birth Control,Microgestin Fe 1 / 20,5.74922600619195,0.0226225149977663,0.6873065015479877,522.3498452012384,7.733746130030959,323,0.574922600619195,1.357953578628183
Birth Control,Microgestin Fe 1.5 / 30,6.309523809523809,0.05742990078727499,1.0714285714285714,594.6904761904761,5.214285714285714,42,0.6309523809523809,0.9949317111054832
Birth Control,Minastrin 24 Fe,5.108974358974359,-0.004323750133830258,0.6410256410256411,543.275641025641,8.448717948717949,156,0.5108974358974359,1.234710390856852
Birth Control,Mircette,4.0,-0.15052884615384615,0.6,548.6,4.2,5,0.4,0.5859569449915463
Birth Control,Mirena,6.957512953367876,0.049007508054297905,0.861139896373057,573.4103626943005,14.568911917098445,965,0.6957512953367876,1.644754020256505
Birth Control,Mono-Linyah,6.333333333333333,-0.015903005999732187,0.6666666666666666,523.5,8.333333333333334,6,0.6333333333333333,0.8104114210510813
Birth Control,Mononessa,6.2772277227722775,0.025408142225956002,0.8217821782178217,490.48514851485146,8.485148514851485,101,0.6277227722772277,1.205197530696381
Birth Control,Natazia,6.758620689655173,0.10506508563959303,0.3103448275862069,443.3103448275862,7.448275862068965,29,0.6758620689655173,1.0905973262885662
Birth Control,Necon 1 / 35,6.357142857142857,0.07280651516142587,0.5,467.14285714285717,11.857142857142858,14,0.6357142857142857,1.0081394756745736
Birth Control,Necon 1 / 50,2.6666666666666665,-0.11293934240362812,1.0,505.3333333333333,0.3333333333333333,3,0.26666666666666666,0.23517526322169177
Birth Control,Necon 7 / 7 / 7,1.0,0.07247186147186149,1.0,491.0,0.0,1,0.1,0.058466449378364094
Birth Control,Nexplanon,5.679851093531875,0.03352734159435107,0.6323871568171242,565.2871102838529,5.9669613773848305,2149,0.5679851093531875,1.6128211404039605
Birth Control,Nikki,4.2,0.13351851851851854,0.2,366.2,3.0,5,0.42000000000000004,0.6514117782558956
Birth Control,Nora-Be,5.173076923076923,-0.004537671726495735,0.75,529.9038461538462,14.442307692307692,52,0.5173076923076924,1.1371259789153962
Birth Control,Norethindrone,5.328402366863905,0.011117376775265623,0.621301775147929,500.22189349112426,11.00887573964497,338,0.5328402366863905,1.3999763118252657
Birth Control,Norlyda,6.0,-0.29374999999999996,1.0,332.0,0.0,1,0.6,0.18522207708399177
Birth Control,Nortrel 1 / 35,4.833333333333333,0.07142679220330736,0.75,586.5833333333334,2.9166666666666665,12,0.4833333333333333,0.7221472381815341
Birth Control,Nortrel 7 / 7 / 7,3.25,-0.12429166666666666,0.5,451.5,3.5,4,0.325,0.5221689630482227
Birth Control,NuvaRing,6.743548387096774,0.088140530019121,0.6370967741935484,542.408064516129,8.496774193548386,620,0.6743548387096774,1.5260028537137984
Birth Control,Ocella,6.294117647058823,0.04745338940535037,0.6176470588235294,474.97058823529414,5.602941176470588,68,0.6294117647058823,1.117733930955581
Birth Control,Ogestrel-28,5.5,0.07824404761904762,0.5,682.5,1.25,4,0.55,0.5487040288213738
Birth Control,Orsythia,5.594405594405594,0.016844972668418078,0.7062937062937062,498.5104895104895,10.573426573426573,143,0.5594405594405594,1.2692945912496252
Birth Control,Ortho Cyclen,6.606060606060606,0.11262524587724307,0.7878787878787878,493.1212121212121,13.030303030303031,33,0.6606060606060606,1.1331165972153812
Birth Control,Ortho Evra,7.470319634703197,0.06838204951701284,0.6894977168949772,531.8310502283105,12.497716894977168,219,0.7470319634703196,1.4429616383926258
Birth Control,Ortho Micronor,5.8,0.05275301338706183,0.5,451.44,17.54,50,0.58,1.2203140316067176
Birth Control,Ortho Tri-Cyclen,5.793103448275862,0.03263584966283145,0.8505747126436781,483.8045977011494,12.724137931034482,87,0.5793103448275863,1.2176677850656585
Birth Control,Ortho Tri-Cyclen Lo,6.58659217877095,0.04767962631326221,0.8491620111731844,524.0614525139665,9.581005586592179,179,0.6586592178770949,1.320886009115494
Birth Control,Ortho-Cept,7.2727272727272725,0.1273599632690542,0.45454545454545453,336.8181818181818,3.6363636363636362,11,0.7272727272727273,0.8737520895654497
Birth Control,Ortho-Novum 1 / 35,8.5,0.2400974025974026,0.0,257.0,8.5,2,0.85,0.8905050936106713
Birth Control,Ortho-Novum 7 / 7 / 7,9.666666666666666,0.16888392857142856,1.3333333333333333,458.3333333333333,13.666666666666666,3,0.9666666666666666,0.8978908750031254
Birth Control,ParaGard,6.559782608695652,0.03855933437242555,0.7119565217391305,598.0326086956521,7.899456521739131,368,0.6559782608695652,1.4134255471395405
Birth Control,Philith,1.0,0.2,0.0,430.0,1.0,1,0.1,0.28794415416798363
Birth Control,Pimtrea,5.5,-0.26125,2.0,581.5,4.5,2,0.55,0.3882540571359802
Birth Control,Pirmella 1 / 35,1.0,0.65,0.0,257.0,1.0,1,0.1,0.3779441541679836
Birth Control,Plan B,10.0,0.14175925925925928,0.0,98.66666666666667,11.666666666666666,3,1.0,1.017142086678577
Birth Control,Portia,5.74,0.03907771482744309,0.62,436.12,5.82,50,0.5740000000000001,1.053168308652443
Birth Control,Previfem,5.090909090909091,-0.07703995647845917,0.7272727272727273,463.90909090909093,3.3636363636363638,11,0.509090909090909,0.7092329577980271
Birth Control,Provera,10.0,-0.016666666666666673,0.0,330.0,0.0,1,1.0,0.5006387437506584
Birth Control,Quasense,5.48,0.025670710539460538,0.68,504.24,4.84,25,0.548,0.9097582423371349
Birth Control,Rajani,8.0,-0.08333333333333334,1.0,194.0,4.0,1,0.8,0.5487210972824402
Birth Control,Reclipsen,5.837837837837838,-0.008526999817044778,0.7747747747747747,503.93693693693695,6.036036036036036,111,0.5837837837837838,1.1547622090459937
Birth Control,Safyral,6.093023255813954,0.017876998224797234,0.6511627906976745,473.4651162790698,6.488372093023256,43,0.6093023255813954,1.051811210373116
Birth Control,Seasonale,5.95,0.07198589642680552,0.65,493.35,6.1,20,0.595,0.9380897625509652
Birth Control,Seasonique,6.090225563909774,0.09465642435918643,0.43609022556390975,456.14285714285717,9.466165413533835,133,0.6090225563909775,1.3058294117653655
Birth Control,Sharobel,5.2,0.13180919312169312,0.0,527.5,4.5,10,0.52,0.8497583433798579
Birth Control,Skyla,7.255474452554744,-0.003563641400334322,0.8844282238442822,637.8406326034063,3.7664233576642334,822,0.7255474452554744,1.4422462880565012
Birth Control,Sprintec,6.168981481481482,0.03337710455946575,0.6550925925925926,490.26851851851853,8.377314814814815,432,0.6168981481481481,1.4342800983560535
Birth Control,Sronyx,5.575,0.0070248558511885745,0.5875,416.9625,6.625,80,0.5575,1.1295371927451248
Birth Control,Tarina Fe 1 / 20,5.0476190476190474,-0.02355408472226251,0.5238095238095238,508.23809523809524,2.4285714285714284,21,0.5047619047619047,0.7932909127769993
Birth Control,Taytulla,4.6875,0.03925303550750833,0.8958333333333334,583.9583333333334,3.6041666666666665,48,0.46875,0.9185845720762416
Birth Control,Tri-Estarylla,5.142857142857143,-0.010701504183647043,0.42857142857142855,568.5714285714286,1.4285714285714286,7,0.5142857142857143,0.6057285525225243
Birth Control,Tri-Linyah,4.625,-0.040999019125193936,1.0,503.375,3.375,8,0.4625,0.6277698607468308
Birth Control,Tri-Lo-Estarylla,1.0,-0.1611111111111111,5.0,431.0,1.0,1,0.1,-0.2842780680542386
Birth Control,Tri-Lo-Marzia,3.0,-0.009523809523809521,0.0,396.0,2.0,1,0.3,0.38685915847944635
Birth Control,Tri-Lo-Sprintec,4.511627906976744,-0.0196044791493054,0.9069767441860465,564.3953488372093,3.953488372093023,43,0.4511627906976744,0.8934887986207226
Birth Control,Tri-Previfem,4.965116279069767,-0.02796720805424207,0.9186046511627907,485.95348837209303,7.372093023255814,86,0.4965116279069767,1.0897725495973398
Birth Control,Tri-Sprintec,6.178988326848249,0.045839421203297044,0.6809338521400778,499.91050583657585,10.455252918287938,257,0.6178988326848249,1.3869452290818565
Birth Control,TriNessa,6.267015706806283,0.016083214189356734,0.8586387434554974,528.8010471204188,8.293193717277488,191,0.6267015706806283,1.291050043648173
Birth Control,TriNessa Lo,4.571428571428571,-0.004797390109890108,0.5714285714285714,405.7142857142857,1.7142857142857142,7,0.45714285714285713,0.5864503634609521
Birth Control,Trivora,7.142857142857143,-0.05368480725623583,0.2857142857142857,273.42857142857144,5.714285714285714,7,0.7142857142857143,0.8439577448417971
Birth Control,Velivet,5.85,0.039553469635960445,0.45,484.75,3.85,20,0.585,0.8904358653281143
Birth Control,Vestura,4.5,0.011837121212121215,0.5,482.0,3.0,2,0.45,0.5051034217106243
Birth Control,Vienva,4.833333333333333,0.07263084716209717,1.0833333333333333,535.75,3.0833333333333335,12,0.4833333333333333,0.6953056203000438
Birth Control,Viorele,5.076923076923077,-0.029324410506537193,1.2307692307692308,477.53846153846155,5.153846153846154,26,0.5076923076923077,0.8410722393811936
Birth Control,Xulane,5.9937106918239,0.023841654829342876,0.9119496855345912,534.1446540880503,5.226415094339623,159,0.5993710691823899,1.1889179735067
Birth Control,Yasmin,5.738095238095238,0.04516089307466405,0.5595238095238095,536.5833333333334,13.976190476190476,84,0.5738095238095238,1.2549705414224697
Birth Control,Yaz,5.74468085106383,0.0221139893060175,0.6329787234042553,500.70212765957444,9.904255319148936,188,0.574468085106383,1.315547178217653
Birth Control,Zarah,6.583333333333333,0.0516458811635895,0.8333333333333334,565.2833333333333,5.616666666666666,60,0.6583333333333333,1.0903990136284782
Birth Control,Zenchent,8.0,-0.047440476190476186,2.0,787.0,0.0,2,0.8,0.27530374806212127
Birth Control,Zovia,5.666666666666667,0.015573960607293953,0.6,491.43333333333334,5.366666666666666,30,0.5666666666666667,0.9625409464185686
Birth Control,Zovia 1 / 35,6.2,-0.04205697278911564,0.2,552.8,3.4,5,0.62,0.7105932069650174
Birth Control,depo-subQ provera 104,1.0,-0.10931372549019608,1.0,718.0,0.0,1,0.1,0.02210933198595258
Bowel Preparation,Bisacodyl,5.925,-0.00032330423388563856,0.9,448.4,11.55,40,0.5925,1.083429248995538
Bowel Preparation,Bisacodyl / polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,1.0,-0.04404761904761905,0.0,213.0,3.5,2,0.1,0.42159392900713377
Bowel Preparation,Citric acid / magnesium oxide / sodium picosulfate,6.135802469135802,0.07098337132724922,0.3333333333333333,527.6172839506173,8.481481481481481,81,0.6135802469135803,1.2247044135584715
Bowel Preparation,Colyte,1.0,0.1,1.0,162.0,2.0,1,0.1,0.22876392038420826
Bowel Preparation,Correctol,9.0,0.10745076497395836,1.0,239.0,10.5,2,0.9,0.8126340516003888
Bowel Preparation,Dulcolax,4.846153846153846,-0.05266879356906829,1.0,472.88461538461536,16.307692307692307,26,0.48461538461538456,1.005360581744422
Bowel Preparation,Dulcolax Laxative,3.6666666666666665,0.0632716049382716,0.6666666666666666,374.6666666666667,9.0,3,0.36666666666666664,0.6459862391047448
Bowel Preparation,Fleet Bisacodyl,1.0,0.6166666666666667,3.0,228.0,0.0,1,0.1,-0.032694589582674904
Bowel Preparation,Fleet Enema,6.5,-0.09107142857142853,0.5,210.0,8.5,2,0.65,0.694271327376905
Bowel Preparation,GaviLyte-C,6.0,0.02641093474426809,0.0,418.0,5.5,2,0.6,0.6908443567843088
Bowel Preparation,GaviLyte-G,9.0,-0.022909799065730187,0.2857142857142857,430.0,8.428571428571429,7,0.9,0.9753245318130676
Bowel Preparation,GaviLyte-N,7.666666666666667,-0.012008547008547,0.0,467.3333333333333,6.0,3,0.7666666666666667,0.8040956337912379
Bowel Preparation,GoLYTELY,6.4,-0.07266462254309476,0.4,385.6666666666667,18.933333333333334,15,0.64,1.0662143896706198
Bowel Preparation,HalfLytely and Bisacodyl,1.0,-0.0880952380952381,0.0,400.0,4.0,1,0.1,0.3677687163300592
Bowel Preparation,Magnesium sulfate / potassium sulfate / sodium sulfate,7.5584,0.0002075170216287252,0.4608,559.2736,15.5872,625,0.75584,1.643494756107347
Bowel Preparation,MiraLax,3.8333333333333335,-0.15687321937321938,0.16666666666666666,180.33333333333334,29.666666666666668,6,0.38333333333333336,0.9106549884074594
Bowel Preparation,MoviPrep,6.99290780141844,0.021032983462816002,0.19148936170212766,513.6241134751773,17.73758865248227,141,0.699290780141844,1.4477277704248923
Bowel Preparation,NuLYTELY,4.666666666666667,-0.2805026455026454,1.0,242.0,8.666666666666666,3,0.4666666666666667,0.5788128229318757
Bowel Preparation,OsmoPrep,7.5,0.1500698953823954,1.25,372.0,31.5,4,0.75,0.9686156793419478
Bowel Preparation,PEG-3350 with Electolytes,10.0,-0.1273809523809524,0.0,390.0,7.0,1,1.0,0.7904121178597767
Bowel Preparation,PEG3350,8.0,0.29583333333333334,1.0,167.0,3.0,1,0.8,0.5910828979186422
Bowel Preparation,Polyethylene glycol 3350,5.166666666666667,-0.15733618233618235,0.16666666666666666,204.33333333333334,26.666666666666668,6,0.5166666666666667,0.9484535337603337
Bowel Preparation,Polyethylene glycol 3350 with electrolytes,6.838383838383838,0.007914207754623055,0.25757575757575757,484.5858585858586,14.722222222222221,198,0.6838383838383838,1.4566176139994371
Bowel Preparation,Prepopik,6.0,0.052585981159077644,0.4146341463414634,515.2560975609756,7.560975609756097,82,0.6,1.1939619962813925
Bowel Preparation,Senna,4.5,0.016502594627594628,0.5,214.5,8.5,2,0.45,0.6357861320167095
Bowel Preparation,Sodium biphosphate / sodium phosphate,5.857142857142857,0.13753994021851165,1.0,339.42857142857144,19.0,7,0.5857142857142856,0.9230697746144906
Bowel Preparation,Suprep Bowel Prep Kit,7.463986599664992,-0.0018790514310137471,0.4556113902847571,569.1993299832495,15.624790619765495,597,0.7463986599664991,1.633295376588934
Chronic Pain,Acetaminophen / oxycodone,8.0,0.1155378814803076,0.9306930693069307,370.36633663366337,32.42574257425743,101,0.8,1.470183142189197
Chronic Pain,Actiq,8.0,0.9099999999999999,0.0,69.0,10.0,1,0.8,0.9656563680037473
Chronic Pain,Avinza,5.0,0.03166666666666667,1.0,459.0,33.0,2,0.5,0.800079255325974
Chronic Pain,Belbuca,3.6,0.0011033584237184766,1.1428571428571428,590.1428571428571,22.8,35,0.36,1.0429156352690603
Chronic Pain,Buprenorphine,5.926470588235294,0.07331793024062389,0.9779411764705882,497.3382352941176,27.808823529411764,136,0.5926470588235294,1.3960276877199613
Chronic Pain,Butrans,6.508474576271187,0.0761575251816148,0.8813559322033898,491.6779661016949,37.88135593220339,59,0.6508474576271187,1.350663807267686
Chronic Pain,Cymbalta,6.2063492063492065,0.033449680370845176,1.2698412698412698,435.4761904761905,53.142857142857146,63,0.6206349206349207,1.350536148252028
Chronic Pain,Dazidox,10.0,0.06666666666666667,1.0,240.0,13.0,1,1.0,0.8131640098596139
Chronic Pain,Dilaudid,8.93939393939394,0.13162706320054807,0.9090909090909091,350.24242424242425,50.15151515151515,33,0.8939393939393939,1.412164975052614
Chronic Pain,Dilaudid-HP,1.0,-0.02427398989898988,2.0,545.0,16.0,1,0.1,0.36409928071262626
Chronic Pain,Dolophine,9.25,0.2163188244047619,0.5,312.0,51.0,4,0.925,1.1973660095332816
Chronic Pain,Duloxetine,6.333333333333333,0.038125454177574895,1.3333333333333333,476.09090909090907,47.31818181818182,66,0.6333333333333333,1.3400001724917046
Chronic Pain,Duragesic,8.1,0.13031950757575758,0.95,349.45,24.5,20,0.8099999999999999,1.197544034998322
Chronic Pain,Duramorph,4.0,-0.10267857142857144,1.0,229.0,10.0,1,0.4,0.5031206537180332
Chronic Pain,Embeda,5.133333333333334,-0.047608523751380895,1.1333333333333333,518.6666666666666,23.933333333333334,15,0.5133333333333334,0.9807974430325392
Chronic Pain,Endocet,9.0,0.11859389348025713,0.6666666666666666,302.8333333333333,43.666666666666664,6,0.9,1.178822761080102
Chronic Pain,Exalgo,8.3,0.07093457005957006,0.9,510.45,43.9,20,0.8300000000000001,1.2835309488826587
Chronic Pain,Fentanyl,8.105882352941176,0.0859953764542936,0.9647058823529412,523.4588235294118,28.788235294117648,85,0.8105882352941176,1.4222329046273003
Chronic Pain,Fentanyl Transdermal System,7.724137931034483,0.08149129226756341,0.7931034482758621,504.0689655172414,43.48275862068966,29,0.7724137931034483,1.3253982882220157
